id,seq,project,process,sub_process,bucket,activity,sub_activity,task,upt,ex_lock,volume,aid,cmnt,readme
6135,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,INDONESIA,Consolidation (manual),,0,0,0,0,
6136,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,INDONESIA,Consolidation (Robotics),,0,0,0,0,
6137,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,INDONESIA,Consolidation validation (Manual),,0,0,0,0,
6138,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,INDONESIA,Consolidation validation (Robotics),,0,0,0,0,
6139,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,INDONESIA,"Communication (issuetrack, email, client calls)",,0,0,0,0,
6140,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,DB Create,,0,0,0,0,
6141,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Downloading DB,,0,0,0,0,
6142,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,input validation & Analysis,,0,0,0,0,
6143,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Instruction file updating,,0,0,0,0,
6144,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Creation of Robotics Inputs,,0,0,0,0,
6145,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Processing instruction file on TOPGEN (Manual),,0,0,0,0,
6146,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Processing instruction file on TOPGEN (Robotics),,0,0,0,0,
6147,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Individual country Output Validation (Manual),,0,0,0,0,
6148,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Individual country Output Validation (Robotics),,0,0,0,0,
6149,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Country level merger ( Manual),,0,0,0,0,
6150,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Country level merger ( Robotics),,0,0,0,0,
6151,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Country level consolidation Output Validation (Manual),,0,0,0,0,
6152,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Country level consolidation Output Validation (robotics),,0,0,0,0,
6153,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Consolidation (manual),,0,0,0,0,
6154,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Consolidation (Robotics),,0,0,0,0,
6155,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Consolidation validation (Manual),,0,0,0,0,
6156,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,Consolidation validation (Robotics),,0,0,0,0,
6157,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,SWITZERLAND,"Communication (issuetrack, email, client calls)",,0,0,0,0,
6158,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,DB Create,,0,0,0,0,
6159,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Downloading DB,,0,0,0,0,
6160,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,input validation & Analysis,,0,0,0,0,
6161,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Instruction file updating,,0,0,0,0,
6162,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Creation of Robotics Inputs,,0,0,0,0,
6163,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Processing instruction file on TOPGEN (Manual),,0,0,0,0,
6164,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Processing instruction file on TOPGEN (Robotics),,0,0,0,0,
6165,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Individual country Output Validation (Manual),,0,0,0,0,
6166,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Individual country Output Validation (Robotics),,0,0,0,0,
6167,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Country level merger ( Manual),,0,0,0,0,
6168,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Country level merger ( Robotics),,0,0,0,0,
6169,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Country level consolidation Output Validation (Manual),,0,0,0,0,
6170,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Country level consolidation Output Validation (robotics),,0,0,0,0,
6171,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Consolidation (manual),,0,0,0,0,
6172,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Consolidation (Robotics),,0,0,0,0,
6173,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Consolidation validation (Manual),,0,0,0,0,
6174,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,Consolidation validation (Robotics),,0,0,0,0,
6175,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,THAILAND,"Communication (issuetrack, email, client calls)",,0,0,0,0,
6176,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,DB Create,,0,0,0,0,
6177,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Downloading DB,,0,0,0,0,
6178,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,input validation & Analysis,,0,0,0,0,
6179,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Instruction file updating,,0,0,0,0,
6180,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Creation of Robotics Inputs,,0,0,0,0,
6181,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Processing instruction file on TOPGEN (Manual),,0,0,0,0,
6182,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Processing instruction file on TOPGEN (Robotics),,0,0,0,0,
6183,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Individual country Output Validation (Manual),,0,0,0,0,
6184,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Individual country Output Validation (Robotics),,0,0,0,0,
6185,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Country level merger ( Manual),,0,0,0,0,
6186,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Country level merger ( Robotics),,0,0,0,0,
6187,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Country level consolidation Output Validation (Manual),,0,0,0,0,
6188,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Country level consolidation Output Validation (robotics),,0,0,0,0,
6189,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Consolidation (manual),,0,0,0,0,
6190,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Consolidation (Robotics),,0,0,0,0,
6191,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Consolidation validation (Manual),,0,0,0,0,
6192,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,Consolidation validation (Robotics),,0,0,0,0,
6193,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,TURKEY,"Communication (issuetrack, email, client calls)",,0,0,0,0,
6194,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,DB Create,,0,0,0,0,
6195,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Downloading DB,,0,0,0,0,
6196,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,input validation & Analysis,,0,0,0,0,
6197,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Instruction file updating,,0,0,0,0,
6198,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Creation of Robotics Inputs,,0,0,0,0,
6199,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Processing instruction file on TOPGEN (Manual),,0,0,0,0,
6200,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Processing instruction file on TOPGEN (Robotics),,0,0,0,0,
6201,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Individual country Output Validation (Manual),,0,0,0,0,
6202,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Individual country Output Validation (Robotics),,0,0,0,0,
6203,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Country level merger ( Manual),,0,0,0,0,
6204,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Country level merger ( Robotics),,0,0,0,0,
6205,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Country level consolidation Output Validation (Manual),,0,0,0,0,
6206,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Country level consolidation Output Validation (robotics),,0,0,0,0,
6207,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Consolidation (manual),,0,0,0,0,
6208,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Consolidation (Robotics),,0,0,0,0,
6209,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Consolidation validation (Manual),,0,0,0,0,
6210,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,Consolidation validation (Robotics),,0,0,0,0,
6211,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR032_Danone P&BF,VIETNAM,"Communication (issuetrack, email, client calls)",,0,0,0,0,
6212,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,DB Create,,0,0,0,0,
6213,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Downloading DB,,0,0,0,0,
6214,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,input validation & Analysis,,0,0,0,0,
6215,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Instruction file updating,,0,0,0,0,
6216,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Creation of Robotics Inputs,,0,0,0,0,
6217,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Processing instruction file on TOPGEN (Manual),,0,0,0,0,
6218,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Processing instruction file on TOPGEN (Robotics),,0,0,0,0,
6219,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Individual country Output Validation (Manual),,0,0,0,0,
6220,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Individual country Output Validation (Robotics),,0,0,0,0,
6221,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Country level merger ( Manual),,0,0,0,0,
6222,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Country level merger ( Robotics),,0,0,0,0,
6223,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Country level consolidation Output Validation (Manual),,0,0,0,0,
6224,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Country level consolidation Output Validation (robotics),,0,0,0,0,
6225,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Consolidation (manual),,0,0,0,0,
6226,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Consolidation (Robotics),,0,0,0,0,
6227,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Consolidation validation (Manual),,0,0,0,0,
6228,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,Consolidation validation (Robotics),,0,0,0,0,
6229,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,DENMARK,"Communication (issuetrack, email, client calls)",,0,0,0,0,
6230,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,DB Create,,0,0,0,0,
6231,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Downloading DB,,0,0,0,0,
6232,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,input validation & Analysis,,0,0,0,0,
6233,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Instruction file updating,,0,0,0,0,
6234,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Creation of Robotics Inputs,,0,0,0,0,
6235,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Processing instruction file on TOPGEN (Manual),,0,0,0,0,
6236,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Processing instruction file on TOPGEN (Robotics),,0,0,0,0,
6237,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Individual country Output Validation (Manual),,0,0,0,0,
6238,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Individual country Output Validation (Robotics),,0,0,0,0,
6239,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Country level merger ( Manual),,0,0,0,0,
6240,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Country level merger ( Robotics),,0,0,0,0,
6241,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Country level consolidation Output Validation (Manual),,0,0,0,0,
6242,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Country level consolidation Output Validation (robotics),,0,0,0,0,
6243,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Consolidation (manual),,0,0,0,0,
6244,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Consolidation (Robotics),,0,0,0,0,
6245,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Consolidation validation (Manual),,0,0,0,0,
6246,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,Consolidation validation (Robotics),,0,0,0,0,
6247,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NETHERLANDS,"Communication (issuetrack, email, client calls)",,0,0,0,0,
6248,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,DB Create,,0,0,0,0,
6249,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Downloading DB,,0,0,0,0,
6250,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,input validation & Analysis,,0,0,0,0,
6251,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Instruction file updating,,0,0,0,0,
6252,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Creation of Robotics Inputs,,0,0,0,0,
6253,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Processing instruction file on TOPGEN (Manual),,0,0,0,0,
6254,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Processing instruction file on TOPGEN (Robotics),,0,0,0,0,
6255,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Individual country Output Validation (Manual),,0,0,0,0,
6256,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Individual country Output Validation (Robotics),,0,0,0,0,
6257,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Country level merger ( Manual),,0,0,0,0,
6258,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Country level merger ( Robotics),,0,0,0,0,
6259,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Country level consolidation Output Validation (Manual),,0,0,0,0,
6260,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Country level consolidation Output Validation (robotics),,0,0,0,0,
6261,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Consolidation (manual),,0,0,0,0,
6262,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Consolidation (Robotics),,0,0,0,0,
6263,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Consolidation validation (Manual),,0,0,0,0,
6264,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,Consolidation validation (Robotics),,0,0,0,0,
6265,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,NORWAY,"Communication (issuetrack, email, client calls)",,0,0,0,0,
6266,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,DB Create,,0,0,0,0,
6267,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Downloading DB,,0,0,0,0,
6268,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,input validation & Analysis,,0,0,0,0,
6269,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Instruction file updating,,0,0,0,0,
6270,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Creation of Robotics Inputs,,0,0,0,0,
6271,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Processing instruction file on TOPGEN (Manual),,0,0,0,0,
6272,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Processing instruction file on TOPGEN (Robotics),,0,0,0,0,
6273,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Individual country Output Validation (Manual),,0,0,0,0,
6274,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Individual country Output Validation (Robotics),,0,0,0,0,
6275,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Country level merger ( Manual),,0,0,0,0,
6276,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Country level merger ( Robotics),,0,0,0,0,
6277,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Country level consolidation Output Validation (Manual),,0,0,0,0,
6278,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Country level consolidation Output Validation (robotics),,0,0,0,0,
6279,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Consolidation (manual),,0,0,0,0,
6280,,IDC,GT Process Activities,GT Process Activities,DIRECT,GTPR003_BDF GT,SWEDEN,Consolidation (Robotics),,0,0,0,0,
